Gene_ID,symbol,baseMean,HD.mean,Control.mean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000137513.5,NARS2,385.1243809,390.899142,382.7673356,0.02206728041,0.09447731894,0.2335722548,0.8153170695,0.9000082742
ENSG00000228677.1,TTC3-AS1,3.116393776,2.973915069,3.17454835,0.09036490796,0.387064527,0.2334621275,0.8154025749,0.9000672871
ENSG00000221069.1,AC000029.1,6.019623453,6.14617675,5.967969047,-0.08118414125,0.3478697402,-0.2333751168,0.8154701337,0.9000711142
ENSG00000231969.1,AC144449.1,13.71799533,13.33363278,13.87487801,-0.0549915245,0.2355998256,-0.2334107182,0.8154424911,0.9000711142
ENSG00000215595.1,C20orf202,15.69947791,15.16713293,15.91676158,-0.05537157371,0.2374079169,-0.2332338973,0.8155797853,0.9001567679
ENSG00000243667.2,WDR92,234.0640913,236.5369832,233.0547477,-0.02340638406,0.100382329,-0.2331723551,0.8156275717,0.9001741367
ENSG00000108590.6,MED31,283.7357394,298.1935677,277.834585,-0.02566903238,0.1101304459,-0.2330784387,0.8157004973,0.9002192483
ENSG00000145730.16,PAM,4199.849318,4429.518985,4106.106596,0.03389442302,0.1456166411,0.2327647635,0.8159440761,0.9004526842
ENSG00000240021.5,TEX35,2.298625824,2.478345274,2.225270946,-0.1003591788,0.4314092046,-0.2326310559,0.8160479097,0.9005318891
ENSG00000231195.1,IFNA11P,7.281630211,5.649622198,7.947755931,-0.078005596,0.3355082885,-0.2324997584,0.8161498749,0.900580149
ENSG00000241837.2,ATP5O,3843.82361,4207.203046,3695.505473,0.02624080523,0.1128674807,0.2324921674,0.8161557701,0.900580149
ENSG00000110536.9,PTPMT1,482.1058502,486.467948,480.3254021,-0.01860345912,0.0801003776,-0.232251828,0.8163424252,0.9007507246
ENSG00000224613.2,RP11-153F1.1,1.594570268,1.833798035,1.496926282,0.104124126,0.4489634276,0.2319211758,0.816599237,0.9009986946
ENSG00000152942.14,RAD17,775.7951491,799.3280819,766.1898705,-0.01952533168,0.08422114859,-0.2318340703,0.8166668936,0.9010379479
ENSG00000010361.9,FUZ,868.0962785,840.7010116,879.2780201,-0.02577882179,0.1113116495,-0.2315914094,0.8168553805,0.9012105064
ENSG00000171291.4,ZNF439,297.7308713,283.4525021,303.5587771,-0.02695576919,0.1165305104,-0.2313194124,0.8170666667,0.901408204
ENSG00000197915.5,HRNR,12.7855961,13.13467118,12.64311648,0.08378677472,0.3622955482,0.2312663657,0.8171078748,0.9014182592
ENSG00000215630.5,GUSBP9,29.42897734,27.25707878,30.31546655,0.07119553773,0.3082205966,0.2309889037,0.8173234225,0.9016206342
ENSG00000082556.6,OPRK1,200.502553,181.0133997,208.4573094,0.04671396075,0.2023607979,0.2308449128,0.817435288,0.9017086221
ENSG00000262370.1,RP11-473M20.9,10.7033816,12.14589975,10.11459869,0.06594578427,0.2859328994,0.230633776,0.8175993254,0.9018541513
ENSG00000230627.1,RP1-155D22.1,1.565940409,1.63590641,1.537382857,-0.09978622406,0.4332299195,-0.2303308695,0.817834675,0.9020783269
ENSG00000114473.9,IQCG,460.1407326,457.7549388,461.114526,0.02873637353,0.1247956623,0.2302674068,0.8178839858,0.9020878608
ENSG00000204174.2,NPY4R,1.895611337,1.7346516,1.961309189,0.1027757136,0.4463908059,0.2302370752,0.8179075537,0.9020878608
ENSG00000115947.8,ORC4,1192.07595,1232.470716,1175.588291,0.02073682797,0.09008619717,0.2301887373,0.8179451132,0.9020938625
ENSG00000248103.1,CTC-338M12.9,2.11124517,1.635751199,2.305324341,-0.09265249926,0.4025982852,-0.2301363485,0.8179858208,0.9021033355
ENSG00000168092.9,PAFAH1B2,4374.900638,4490.903971,4327.552339,-0.01938207852,0.08429497119,-0.2299316109,0.8181449124,0.9022433607
ENSG00000204147.5,ASAH2B,288.1821616,297.1977434,284.5023323,-0.03823551799,0.1663255072,-0.22988367,0.818182166,0.9022490183
ENSG00000168078.5,PBK,3.074480194,3.271447356,2.994085434,0.0970967942,0.4225552713,0.2297848371,0.8182589677,0.9022982853
ENSG00000224093.1,RP5-1033H22.2,2.226468112,1.685388964,2.447316743,-0.09442988521,0.4113518037,-0.2295599153,0.818433758,0.9024555968
ENSG00000268555.1,RP11-678G14.3,12.69292822,12.88801374,12.61330148,-0.0812719499,0.3542227827,-0.2294373876,0.8185289799,0.9025251623
ENSG00000236106.1,AC010729.2,3.921478143,3.470274584,4.105642862,0.1001871739,0.4372233249,0.2291441655,0.8187568675,0.9027409962
ENSG00000271327.1,RP11-1109F11.3,31.79181159,33.01142652,31.29400958,-0.04122516369,0.1799636294,-0.2290749738,0.8188106443,0.9027648505
ENSG00000121211.3,MND1,20.52489893,22.44993668,19.73916924,0.06832857242,0.298896797,0.2286025582,0.8191778361,0.9031342394
ENSG00000230707.1,RP11-364B14.3,88.22562577,87.1381876,88.66947809,-0.03261238532,0.1427537611,-0.2284520216,0.8192948511,0.903227793
ENSG00000120685.14,PROSER1,850.0113114,842.5356136,853.0626167,0.02142711589,0.0938652902,0.2282751787,0.8194323197,0.9033204516
ENSG00000159958.3,TNFRSF13C,8.589701619,9.667688628,8.149706921,0.08133249469,0.3563779362,0.2282197814,0.8194753839,0.9033204516
ENSG00000237899.1,RP4-739H11.3,5.573102694,5.402206266,5.642856337,0.07964666159,0.3489813781,0.2282261077,0.8194704659,0.9033204516
ENSG00000143674.6,MLK4,306.5069132,282.3087984,316.3836948,-0.04023147354,0.1763165668,-0.2281775006,0.819508252,0.9033212305
ENSG00000157193.10,LRP8,938.6093251,935.3504895,939.9394621,-0.03253367103,0.1426082352,-0.2281331859,0.8195427016,0.9033237525
ENSG00000242154.1,RP4-778K6.3,2.240767616,2.279830292,2.224823666,0.09337099004,0.4096901159,0.2279063771,0.819719025,0.9034826455
ENSG00000129187.10,DCTD,1441.863678,1478.678686,1426.837144,-0.01982286524,0.08700541349,-0.227834849,0.8197746335,0.9035084811
ENSG00000234832.1,RP3-322G13.7,1.393443628,1.189611306,1.476640495,-0.09935015681,0.4362188422,-0.2277530157,0.8198382548,0.9035431455
ENSG00000178243.2,C9orf62,1.910885279,1.9328069,1.901937678,-0.09097169202,0.3996144648,-0.2276486465,0.8199193983,0.9035971176
ENSG00000246250.2,RP11-613D13.5,3.374587923,3.072955572,3.497703168,-0.08549461986,0.3756738392,-0.2275767193,0.8199753203,0.9036232912
ENSG00000182048.7,TRPC2,2.844273671,2.776219511,2.87205088,-0.09178014909,0.4034985355,-0.2274609225,0.8200653522,0.9036870507
ENSG00000072506.8,HSD17B10,636.2860066,657.6028803,627.5852419,0.02875493604,0.1264532527,0.2273957801,0.8201160014,0.9037074083
ENSG00000132356.7,PRKAA1,1258.07793,1264.331835,1255.525316,0.02708668973,0.119176225,0.2272826625,0.8202039537,0.9037334136
ENSG00000221821.2,C6orf226,156.7887328,168.2478951,152.1115237,0.03327275991,0.1463832071,0.2272990227,0.820191233,0.9037334136
ENSG00000122390.13,NAA60,737.6517345,754.4093995,730.8118713,-0.02281704192,0.1004323929,-0.227188074,0.8202775008,0.9037752879
ENSG00000203706.4,SERTAD4-AS1,91.75566307,96.60229084,89.77744765,-0.05429596269,0.2392918001,-0.2269027299,0.8204993793,0.9037752879
ENSG00000203865.4,ATP1A1OS,27.62384371,22.85040988,29.57218404,-0.04824953823,0.2124892031,-0.2270681876,0.8203707206,0.9037752879
ENSG00000236937.2,PTGES3P4,2.513430901,2.428412369,2.548132343,0.08786189256,0.3871258801,0.2269594907,0.820455242,0.9037752879
ENSG00000240567.1,RP11-3P17.4,5.055722103,5.005550546,5.07620029,-0.07626692726,0.3360043965,-0.2269819326,0.8204377913,0.9037752879
ENSG00000243746.1,EEF1A1P10,1.623100537,1.784202015,1.557344832,0.105748799,0.4656345605,0.2271068515,0.8203406565,0.9037752879
ENSG00000249362.1,CTD-2316B1.1,1.939376365,2.428803106,1.739610348,-0.0917632592,0.404399853,-0.2269121972,0.8204920174,0.9037752879
ENSG00000270011.2,ZNF177,17.59675211,16.00980455,18.24448581,0.05590123136,0.2463210745,0.2269445742,0.820466841,0.9037752879
ENSG00000066735.10,KIF26A,160.3650045,169.2775983,156.7272111,-0.03644562221,0.1608208067,-0.2266225556,0.8207172518,0.9039443728
ENSG00000162888.4,C1orf147,2.599818357,2.08147602,2.811386658,-0.1016280824,0.4484418986,-0.2266248597,0.8207154599,0.9039443728
ENSG00000196533.6,C1orf186,7.110531598,7.98006725,6.755619087,0.05769713271,0.2546847121,0.226543369,0.8207788323,0.9039767494
ENSG00000269332.1,CTC-457E21.3,5.488272712,4.461290097,5.90744929,-0.0928363745,0.4100813898,-0.2263852416,0.8209018055,0.9040767365
ENSG00000020129.11,NCDN,25990.96368,25161.5805,26329.48744,-0.03273296622,0.1446301431,-0.2263218823,0.8209510803,0.9040955533
ENSG00000009724.12,MASP2,463.4643126,450.2869069,468.8428456,-0.03074035372,0.1358649515,-0.2262566863,0.8210017842,0.9041159425
ENSG00000039123.11,SKIV2L2,1446.152457,1496.515999,1425.595909,0.01907351995,0.08438067453,0.2260413306,0.8211692749,0.9042294831
ENSG00000126895.9,AVPR2,5.715878756,5.501524184,5.803370418,-0.08269857712,0.3658257074,-0.2260600484,0.821154717,0.9042294831
ENSG00000183876.8,ARSI,64.98709232,52.79557908,69.96322017,-0.05273578077,0.2335849348,-0.2257670462,0.8213826086,0.9044289372
ENSG00000176700.15,SCAND2P,392.5916968,386.9288611,394.9030583,0.02199940955,0.09746741351,0.2257104068,0.8214266635,0.904441989
ENSG00000164403.9,SHROOM1,1122.003133,1019.859062,1163.69459,-0.04179047289,0.1852364293,-0.2256061243,0.8215077772,0.9044878739
ENSG00000198712.1,MT-CO2,378475.7712,409847.8723,365670.8319,0.03778699208,0.1675148174,0.2255740279,0.821532743,0.9044878739
ENSG00000103326.6,CAPN15,988.6654656,952.2916503,1003.511921,0.03385535252,0.1502102768,0.2253863933,0.821678696,0.9045247777
ENSG00000119421.5,NDUFA8,2130.50223,2301.589838,2060.670553,0.02712106741,0.1203961195,0.2252652953,0.8217728961,0.9045247777
ENSG00000163518.6,FCRL4,1.56584309,1.834105635,1.456348173,0.1050546889,0.4664350603,0.2252289714,0.8218011525,0.9045247777
ENSG00000169919.12,GUSB,841.3409975,801.3883591,857.6481969,0.0288416637,0.1281164673,0.2251206602,0.821885409,0.9045247777
ENSG00000173875.9,ZNF791,591.6376613,586.2833414,593.8230979,0.02204978909,0.09788392563,0.2252646586,0.8217733915,0.9045247777
ENSG00000233539.2,AC011294.3,1.120684202,1.288687088,1.052111595,0.1048530819,0.465287928,0.2253509614,0.8217062576,0.9045247777
ENSG00000242114.1,MTFP1,43.428438,48.22551067,41.47044916,0.040737014,0.1809778372,0.2250939376,0.8219061971,0.9045247777
ENSG00000244734.1,HBB,1621.306017,1479.932806,1679.009368,-0.08320854348,0.369222455,-0.2253615465,0.8216980236,0.9045247777
ENSG00000248468.1,RP11-517B11.4,4.338055337,3.568844949,4.652018761,-0.07723028791,0.342615052,-0.225414171,0.8216570884,0.9045247777
ENSG00000258144.1,RP11-554L12.1,2.499412076,1.78481075,2.791086086,-0.09262647362,0.4115801052,-0.2250509013,0.8219396763,0.9045247777
ENSG00000269772.1,RP11-178G16.5,77.19440192,74.39014072,78.33899832,-0.02388273295,0.1060680559,-0.2251642377,0.8218515093,0.9045247777
ENSG00000271533.1,RP3-368A4.6,498.0034142,493.0546079,500.0233352,-0.04078285822,0.1812296484,-0.2250341408,0.8219527148,0.9045247777
ENSG00000198680.3,TUSC1,618.390437,638.4834328,610.1892143,0.01962733115,0.08728379718,0.2248679799,0.8220819797,0.9045961435
ENSG00000259553.1,MIR1302-10,5.717809377,5.601947822,5.765099807,-0.06926760226,0.3080083539,-0.2248887128,0.8220658503,0.9045961435
ENSG00000111906.12,HDDC2,2216.90753,2406.603839,2139.480465,0.02476111051,0.1101462232,0.2248021748,0.8221331741,0.9046042124
ENSG00000266445.1,RP13-991F5.2,0.8905980514,0.8921849355,0.8899503436,0.100597353,0.4475453874,0.2247757565,0.822153727,0.9046042124
ENSG00000230812.1,RP4-794H19.4,1.996901531,2.032457868,1.98238874,-0.09514615289,0.4234135564,-0.2247121082,0.8222032445,0.904623258
ENSG00000127184.6,COX7C,6277.006751,6558.221887,6162.225063,-0.028506845,0.1269124069,-0.2246182677,0.8222762524,0.9046327106
ENSG00000225208.1,RP11-107I14.2,6.881402251,6.79084789,6.918363215,-0.08011963343,0.3566280418,-0.2246588154,0.8222447061,0.9046327106
ENSG00000266921.1,RP11-15A1.7,22.03513195,22.89952761,21.6823174,0.04564849116,0.2032677137,0.2245732503,0.8223112765,0.9046358084
ENSG00000123124.9,WWP1,1468.93783,1492.947636,1459.137909,0.01775145837,0.07909834818,0.2244226179,0.8224284729,0.9047267203
ENSG00000138375.8,SMARCAL1,492.3950578,488.3336251,494.0527855,-0.01778651028,0.07926809322,-0.2243842328,0.8224583384,0.9047267203
ENSG00000270048.1,RP11-214K3.22,2.399092264,2.428952661,2.386904347,0.08919886669,0.3976625414,0.224307943,0.822517696,0.9047565806
ENSG00000264635.1,RP11-769O8.3,0.6750640991,0.5450036216,0.7281500083,-0.1094148937,0.4880939358,-0.2241676973,0.8226268177,0.904841176
ENSG00000226744.1,AC079781.5,4.022523134,4.114115485,3.985138501,-0.07720009175,0.3444774923,-0.2241077965,0.822673426,0.9048570065
ENSG00000177971.7,IMP3,1370.666113,1475.142283,1328.022779,0.02183292574,0.09759812132,0.2237023157,0.822988944,0.9051685973
ENSG00000182568.11,SATB1,4924.270071,4959.197757,4910.013873,-0.0333656393,0.1493048127,-0.2234733006,0.8231671608,0.9052937094
ENSG00000238631.1,snoU13,1.336010392,1.635766989,1.21366076,0.1039793481,0.4652734895,0.2234800616,0.8231618993,0.9052937094
ENSG00000146856.10,AGBL3,193.787757,200.6402933,190.9908034,0.03077695092,0.1378026894,0.2233407131,0.8232703429,0.9053717353
ENSG00000205683.7,DPF3,294.0113655,279.995588,299.7320909,0.0453399803,0.203058802,0.2232849788,0.8233137174,0.9053839858
ENSG00000100416.8,TRMU,1269.451612,1234.416077,1283.75183,-0.02320751204,0.1039637081,-0.2232270516,0.8233587989,0.9053981123
ENSG00000153291.11,SLC25A27,2570.499138,2698.524056,2518.244069,0.02577635481,0.1155499478,0.2230754344,0.8234767971,0.9054737901
ENSG00000154767.10,XPC,988.1879347,929.2804869,1012.231791,-0.02233680816,0.1001433629,-0.2230483131,0.8234979051,0.9054737901
ENSG00000271590.1,RP11-181E10.3,1.694770646,1.685476237,1.698564282,-0.09420452442,0.4224146213,-0.2230143553,0.823524334,0.9054737901
ENSG00000149600.6,COMMD7,1578.961275,1708.576543,1526.057085,-0.02242909184,0.1005988831,-0.2229556745,0.8235700048,0.905483909
ENSG00000196839.8,ADA,199.5673479,208.4104602,195.9579142,0.05348818332,0.23994374,0.2229196866,0.8235980142,0.905483909
ENSG00000206384.6,COL6A6,30.03673988,30.08205585,30.01824357,0.03743490728,0.1679996439,0.2228273014,0.8236699187,0.9055053848
ENSG00000258249.1,RP11-497G19.3,0.991001065,0.7932401791,1.071719794,-0.107560886,0.4827433399,-0.2228117452,0.8236820264,0.9055053848
ENSG00000136881.7,BAAT,69.57589247,72.81154675,68.25521726,0.03979704981,0.1787089952,0.222691923,0.823775288,0.9055582311
ENSG00000137573.9,SULF1,491.2046489,559.7444174,463.2292331,0.05467937964,0.2455700998,0.2226630184,0.8237977858,0.9055582311
ENSG00000256980.4,KHDC1L,6.910187459,6.197393676,7.201123697,0.08251792728,0.3706736809,0.2226160948,0.8238343089,0.9055582311
ENSG00000269463.1,RP11-727F15.13,13.67570691,13.92728445,13.5730222,-0.05996528593,0.2694048404,-0.222584293,0.8238590622,0.9055582311
ENSG00000233901.1,RP11-65J3.1,158.1904861,151.6383798,160.8648152,0.04336096788,0.1949401509,0.2224322063,0.8239774427,0.9056174695
ENSG00000248161.1,RP11-499E18.1,56.01238346,55.66547541,56.15397858,-0.036872266,0.1657652774,-0.2224366079,0.8239740166,0.9056174695
ENSG00000270050.1,RP4-769N13.7,3.303976979,2.874782031,3.47915859,-0.07837104193,0.3524104618,-0.2223856849,0.8240136546,0.9056218312
ENSG00000214708.4,AC090616.2,17.19351132,17.54944997,17.04823023,-0.05993353893,0.2695924606,-0.2223116284,0.8240713004,0.9056497482
ENSG00000133121.16,STARD13,1158.253725,1122.017171,1173.044155,0.03017226931,0.1358197817,0.2221492991,0.8241976614,0.9056851364
ENSG00000159593.10,NAE1,1505.840202,1533.838868,1494.412176,-0.01678475071,0.07560910885,-0.2219937645,0.8243187374,0.9056851364
ENSG00000176728.3,TTTY14,161.4333028,167.483755,158.9637304,0.03195029033,0.1439132202,0.2220108082,0.8243054696,0.9056851364
ENSG00000180228.8,PRKRA,1479.539539,1539.672503,1454.995472,-0.01575952995,0.07096789891,-0.2220656127,0.8242628066,0.9056851364
ENSG00000203392.2,AC105020.1,25.94485299,24.0372783,26.7234549,0.04881005843,0.2198914916,0.2219733837,0.8243346032,0.9056851364
ENSG00000204136.6,GGTA1P,378.9472427,399.4408979,370.5824855,-0.03898834614,0.1756715492,-0.2219388758,0.8243614666,0.9056851364
ENSG00000207297.1,SNORD7,6.334655367,5.996908146,6.472511375,-0.06467284544,0.2911662579,-0.2221165526,0.8242231525,0.9056851364
ENSG00000254088.1,SLC2A3P4,1.522849329,1.536400462,1.517318254,-0.1064667397,0.4794574001,-0.2220567243,0.8242697258,0.9056851364
ENSG00000111266.4,DUSP16,516.1497775,509.0630074,519.0423368,0.04069569521,0.1834665783,0.2218153061,0.8244576637,0.9057049353
ENSG00000136715.13,SAP130,842.5194262,815.8028551,853.424149,-0.01497742171,0.06751124942,-0.2218507559,0.8244300664,0.9057049353
ENSG00000255507.1,RP11-535A19.2,3.404900603,3.420036982,3.398722489,0.07562693787,0.3409821888,0.2217914611,0.824476227,0.9057049353
ENSG00000229558.1,SACS-AS1,4.3092065,4.06462354,4.40903628,0.08070258913,0.3648261763,0.2212083298,0.8249302237,0.906168219
ENSG00000258366.3,RTEL1,47.28398511,39.45100936,50.48111806,-0.05782958696,0.2617516303,-0.2209330536,0.8251445603,0.9063682152
ENSG00000117859.14,OSBPL9,1540.958763,1505.255274,1555.531615,0.02788417658,0.1262908812,0.2207932695,0.8252534044,0.9063814323
ENSG00000172840.2,PDP2,279.4196054,270.9950164,282.8582131,0.03378719568,0.1530106458,0.2208159799,0.8252357206,0.9063814323
ENSG00000230310.1,CTD-2192J16.11,4.855619849,4.559842105,4.976345459,-0.0687815854,0.3114841055,-0.2208189252,0.8252334271,0.9063814323
ENSG00000204822.6,MRPL53,85.10100506,83.96933997,85.56290917,-0.03043045717,0.1379577193,-0.2205781404,0.8254209233,0.9064945248
ENSG00000250326.1,RP11-284M14.1,8.562088043,8.774924865,8.475215871,0.06637912373,0.3008890556,0.2206099641,0.825396142,0.9064945248
ENSG00000161542.11,PRPSAP1,1394.531428,1440.601653,1375.727255,0.01872797567,0.08497168746,0.2204025391,0.8255576681,0.9065988224
ENSG00000251969.2,AL356776.1,3.878474381,3.66784794,3.964444356,-0.08017578624,0.363842743,-0.2203583493,0.8255920806,0.9065988224
ENSG00000258092.1,RP4-816N1.7,7.584447413,7.48414814,7.625385891,0.0725861868,0.3294403026,0.2203318362,0.8256127276,0.9065988224
ENSG00000163159.7,VPS72,1154.966942,1204.45,1134.769776,0.01778200335,0.08075880237,0.2201865658,0.8257258588,0.9066167154
ENSG00000172273.8,HINFP,893.842943,874.1418059,901.8842234,0.01665524331,0.07563830234,0.2201958901,0.8257185973,0.9066167154
ENSG00000270130.1,RP11-214K3.23,5.429683844,5.20470399,5.521512357,0.07369354958,0.3346384559,0.2202184127,0.8257010573,0.9066167154
ENSG00000013392.5,RWDD2A,539.7885692,539.4167001,539.9403526,-0.01871397947,0.08505025875,-0.2200343626,0.8258443929,0.9066405357
ENSG00000171476.17,HOPX,5472.577308,6187.512694,5180.766947,0.04189104295,0.1903369137,0.2200889051,0.8258019154,0.9066405357
ENSG00000259056.1,DUXAP1,2.872935266,2.280105703,3.114906516,-0.0876859803,0.398485197,-0.2200482752,0.8258335578,0.9066405357
ENSG00000112159.7,MDN1,2777.45462,2542.030286,2873.546185,-0.02750267422,0.1251621753,-0.2197363074,0.8260765264,0.9067710063
ENSG00000181778.4,TMEM252,2.397994797,2.280306878,2.446030682,-0.09811074566,0.4465506709,-0.2197079795,0.8260985897,0.9067710063
ENSG00000189068.5,VSTM1,7.183962146,6.643155313,7.404699628,0.07181366431,0.3269094105,0.2196745092,0.8261246584,0.9067710063
ENSG00000249169.1,CTC-529L17.1,1.39349155,1.437582833,1.375495108,0.1021115557,0.4647105285,0.2197315307,0.8260802468,0.9067710063
ENSG00000249328.2,RP11-26J3.1,15.10014434,13.97829001,15.55804407,-0.05486538728,0.249755962,-0.2196759863,0.826123508,0.9067710063
ENSG00000116874.7,WARS2,220.9196162,227.9520443,218.0492374,0.02426584974,0.1105127637,0.2195750872,0.8262020954,0.9068205648
ENSG00000178449.3,COX14,1058.940909,1123.562839,1032.564611,-0.02744809666,0.1250537641,-0.2194903677,0.8262680824,0.9068221175
ENSG00000270133.1,CTC-303L1.2,5.112830062,4.857867964,5.216896225,0.07902869867,0.3600182934,0.2195130084,0.8262504477,0.9068221175
ENSG00000244055.1,AC007566.10,100.6338655,92.63123976,103.9002434,-0.05027047416,0.2291755488,-0.2193535673,0.8263746371,0.9069036233
ENSG00000260797.1,CTD-2336H13.1,3.332198556,3.369560227,3.316948894,0.08719270226,0.3977790433,0.2191988335,0.8264951642,0.9070004562
ENSG00000120500.13,ARR3,6.579517644,6.195198312,6.736382677,0.06965616255,0.3178883995,0.2191214359,0.8265554531,0.9070311784
ENSG00000130201.3,EXOC3L2,3.979885822,3.817182889,4.046295183,0.08329198451,0.3802367448,0.2190529602,0.8266087932,0.9070542731
ENSG00000267058.1,RP11-15A1.3,78.92848252,75.82825385,80.19388197,0.03646055186,0.1665083498,0.2189713122,0.826672395,0.9070886259
ENSG00000175344.12,CHRNA7,215.3877582,228.5977464,209.9959263,-0.04241356112,0.1937707148,-0.2188853004,0.8267393974,0.9071177069
ENSG00000267197.1,CTC-429L19.3,2.987773364,2.725888105,3.094665306,0.0889340115,0.4063615955,0.2188543713,0.8267634912,0.9071177069
ENSG00000169490.12,TM2D2,1195.252529,1252.284501,1171.974173,-0.01814330944,0.08303008163,-0.2185148934,0.8270279554,0.9073369862
ENSG00000259942.1,RP11-292F22.7,8.66168767,9.518025197,8.312162149,0.07260595168,0.3322664898,0.2185172261,0.8270261381,0.9073369862
ENSG00000188282.8,RUFY4,8.993891716,7.582880076,9.569814834,0.07627422719,0.349652199,0.218143136,0.827317589,0.9076192923
ENSG00000232746.1,RP11-767C1.1,1.307577078,1.239637353,1.335307578,-0.09940837971,0.4559133557,-0.2180422628,0.8273961826,0.907634611
ENSG00000264672.1,RP11-112H10.4,4.884209929,5.105469917,4.793899729,0.06633253502,0.3041994214,0.2180560855,0.8273854128,0.907634611
ENSG00000105656.6,ELL,265.0131273,261.1156713,266.6039257,-0.0214195175,0.09828851458,-0.2179249284,0.8274876039,0.9076774731
ENSG00000236308.1,RP11-316M21.7,13.41477105,12.93482947,13.61066557,-0.06015841629,0.2761236303,-0.2178676857,0.8275322054,0.9076774731
ENSG00000251229.1,RP11-503N18.5,1.752712287,1.734981044,1.759949529,0.09959342443,0.4570931971,0.217884285,0.8275192718,0.9076774731
ENSG00000168454.9,TXNDC2,1.738007929,1.932673645,1.658552535,0.09546714236,0.4384285449,0.2177484643,0.8276251005,0.9076951597
ENSG00000230082.1,PRRT3-AS1,11.56217878,10.85565115,11.8505574,-0.06315121749,0.2900536189,-0.2177225636,0.8276452822,0.9076951597
ENSG00000234557.2,RP1-164F3.8,0.9193567262,0.9415556498,0.9102959411,0.1049816882,0.4820606108,0.2177769473,0.8276029069,0.9076951597
ENSG00000250571.2,GLI4,596.4834599,558.6628416,611.9204469,-0.0296697553,0.1363387385,-0.2176179391,0.8277268061,0.9077491235
ENSG00000267199.1,RP11-861E21.2,60.45942532,59.32280076,60.92335371,0.04509693985,0.2072773249,0.2175681294,0.8277656187,0.9077562444
ENSG00000240625.2,RN7SL403P,1.235218572,1.28864827,1.213410532,0.09687432414,0.445388433,0.2175052538,0.8278146131,0.90777453
ENSG00000092929.7,UNC13D,301.7730916,234.9971888,329.0285621,-0.04683937635,0.2157203913,-0.2171300361,0.8281070069,0.9078839738
ENSG00000103061.6,SLC7A6OS,138.1030599,133.5788746,139.9496662,0.02479499387,0.1142343525,0.2170537437,0.8281664618,0.9078839738
ENSG00000112742.5,TTK,8.231235374,8.673934311,8.05054193,0.06082274844,0.2801869302,0.2170791778,0.8281466408,0.9078839738
ENSG00000148572.10,NRBF2,606.1559009,630.3596965,596.2768006,-0.02158078687,0.09943410806,-0.2170360583,0.8281802442,0.9078839738
ENSG00000152595.12,MEPE,212.6339454,206.4901101,215.1416333,0.06423186726,0.2957737804,0.2171655215,0.8280793534,0.9078839738
ENSG00000183054.7,RGPD6,1.106179166,1.33822201,1.011467801,0.09331128672,0.4303567197,0.2168231201,0.8283461933,0.9078839738
ENSG00000204128.5,C2orf72,2854.420714,2713.530008,2911.927124,-0.02604088574,0.1200838945,-0.2168557728,0.8283207455,0.9078839738
ENSG00000230732.2,AC127904.2,5.976558834,5.006004508,6.372703457,-0.08050236199,0.3713979328,-0.2167550082,0.8283992766,0.9078839738
ENSG00000235285.1,SMIM2-IT1,5.775310358,6.29475815,5.563290851,0.07668526939,0.3528877152,0.2173078464,0.8279684427,0.9078839738
ENSG00000245648.1,RP11-277P12.20,25.46657961,26.56554523,25.01802222,0.05859482429,0.2697630282,0.2172085059,0.8280458562,0.9078839738
ENSG00000252150.1,AC092574.2,1.867511479,1.784291076,1.901478991,0.0936108824,0.4315300412,0.2169278462,0.8282645761,0.9078839738
ENSG00000259349.1,RP11-15E18.1,4.568415212,3.42020412,5.0370728,-0.08011953629,0.3695319001,-0.2168135857,0.8283536239,0.9078839738
ENSG00000261823.1,RP11-48G14.1,5.012338612,4.06368186,5.399545449,-0.07561525197,0.3487692829,-0.2168059393,0.8283595832,0.9078839738
ENSG00000262557.1,RP11-44F14.11,47.14669622,42.57382738,49.0131733,0.03707337246,0.1710293447,0.2167661492,0.8283905937,0.9078839738
ENSG00000269373.1,CTD-2542C24.3,8.53258421,7.830640132,8.819091996,-0.06501724659,0.2994946234,-0.2170898624,0.8281383142,0.9078839738
ENSG00000225868.2,AC016582.2,14.18018936,13.43558497,14.48410952,-0.05437068197,0.2509358009,-0.2166716817,0.8284642185,0.9079197201
ENSG00000176678.4,FOXL1,20.47205571,23.84204733,19.09654892,0.06517983684,0.3011440626,0.2164407171,0.8286442307,0.9080758987
ENSG00000258999.1,RP11-114N19.3,5.042473239,5.551801139,4.8345843,0.07262855363,0.3356126782,0.2164058701,0.828671391,0.9080758987
ENSG00000269609.1,RP11-18I14.10,551.4874221,566.1899414,545.4863938,0.02221885596,0.102853156,0.2160250286,0.8289682382,0.90836575
ENSG00000242539.2,AC007620.3,69.26319482,67.25655758,70.08223043,-0.05062211223,0.234384923,-0.2159785347,0.8290044795,0.9083700236
ENSG00000150403.13,TMCO3,980.8413317,995.010292,975.0580826,0.02064270678,0.09560345648,0.2159200884,0.8290500381,0.9083845058
ENSG00000134369.11,NAV1,3083.240664,2879.594041,3166.361734,-0.02598242095,0.1205019753,-0.2156182161,0.8292853554,0.9086068959
ENSG00000154059.5,IMPACT,738.6934924,721.2357079,745.8191187,-0.02575997633,0.1196031872,-0.2153786779,0.8294720925,0.9086791495
ENSG00000164985.10,PSIP1,6966.609886,7139.736943,6895.945781,-0.01756548987,0.08156049448,-0.2153676235,0.8294807104,0.9086791495
